sensor_169,sensor_445,sensor_369,sensor_578,sensor_175,sensor_422,sensor_417,sensor_295,sensor_409,sensor_203,sensor_575,sensor_492,sensor_300,sensor_154,sensor_151,sensor_416,sensor_170,sensor_588,sensor_197,sensor_333,sensor_138,sensor_171,sensor_031,sensor_471,sensor_457,sensor_282,sensor_205,sensor_472,sensor_297,sensor_377,sensor_358,sensor_109,sensor_010,sensor_101,sensor_225,sensor_152,sensor_434,sensor_078,sensor_497,sensor_218,sensor_080,sensor_560,sensor_025,sensor_102,sensor_229,sensor_198,sensor_093,sensor_443,sensor_042,sensor_553,sensor_095,sensor_353,sensor_489,sensor_524,sensor_137,sensor_271,sensor_554,sensor_570,sensor_424,sensor_288,sensor_253,sensor_526,sensor_584,sensor_425,sensor_500,sensor_458,sensor_432,sensor_364,sensor_569,sensor_108,sensor_487,sensor_394,sensor_276,sensor_367,sensor_413,sensor_435,sensor_299,sensor_547,sensor_393,sensor_576,sensor_312,sensor_325,sensor_079,sensor_408,sensor_567,sensor_561,sensor_182,sensor_290,sensor_342,sensor_439,sensor_148,sensor_511,sensor_287,sensor_092,sensor_345,sensor_130,sensor_213,sensor_083,sensor_204,sensor_357,sensor_480,sensor_286,sensor_456,sensor_139,sensor_094,sensor_128,sensor_304,sensor_429,sensor_321,sensor_339,sensor_206,sensor_431,sensor_437,sensor_366,sensor_004,sensor_378,sensor_486,sensor_209,sensor_438,sensor_541,sensor_105,sensor_574,sensor_228,sensor_298,sensor_430,sensor_280,sensor_224,sensor_361,sensor_183,sensor_217,sensor_469,sensor_349,sensor_461,sensor_072,sensor_523,sensor_568,sensor_354,sensor_281,sensor_196,sensor_215,sensor_064,sensor_473,sensor_332,sensor_407,sensor_140,sensor_041,sensor_360,sensor_011,sensor_249,sensor_279,sensor_274,sensor_488,sensor_440,sensor_163,sensor_590,sensor_460,sensor_104,sensor_522,sensor_301,sensor_222,sensor_484,sensor_272,sensor_475,sensor_552,sensor_147,sensor_303,sensor_512,sensor_081,sensor_566,sensor_068,sensor_103,sensor_389,sensor_433,sensor_406,sensor_181,sensor_419,sensor_426,sensor_216,sensor_589,sensor_115,sensor_338,sensor_076,sensor_168,sensor_172,sensor_388,sensor_449,sensor_577,sensor_024,sensor_082,sensor_162,sensor_483,sensor_096,sensor_305,sensor_161,sensor_392,sensor_352,sensor_436,sensor_418,sensor_077,sensor_202,sensor_447,sensor_336,sensor_278,sensor_564,sensor_420,sensor_145,sensor_585,sensor_126,sensor_099,sensor_015,sensor_146,sensor_292,sensor_211,sensor_587,sensor_546,sensor_573,sensor_226,sensor_322,sensor_501,sensor_318,sensor_189,sensor_362,sensor_491,sensor_317,sensor_097,sensor_005,sensor_291,sensor_572,sensor_212,sensor_414,sensor_485,sensor_474,sensor_090,sensor_239,sensor_275,sensor_223,sensor_273,sensor_201,sensor_065,sensor_240,sensor_060,sensor_490,sensor_477,sensor_052,sensor_302,sensor_542,sensor_368,sensor_481,sensor_556,sensor_387,sensor_363,label
0.074,0.9089,0.0043,10.1049,0.2794,4.3318,3.7371,278.6719,4.3672,10.334,3.7078,2.6764,0.04,0.0203,11.499,5.1185,0.112,0.0204,9.17,2.5497,37.7,0.5398,0.1806,2.8968,11.7662,0.0113,0.2261,6.7432,2288.9531,0.0012,0.001,-0.0101,-0.0267,0.0001,0.0465,9.419,214.5078,-0.0366,29.9208,0.071,0.0419,0.2173,289.5,0.0001,0.0121,13.3,-0.0018,0.8374,3.074,0.2792,0.0,0.0315,782.7027,0.0758,96.6,19.2281,8.6245,16.98835,116.5046,0.1172,2.2468,5.1666,0.0109,2.3171,880.2768,2.3945,16.381,553.5949,1.9997,0.0712,239.2011,0.1338,0.0763,0.0027,7.9331,10.1977,0.0528,1.3124,0.0056,0.0703,0.1273,20.3636,-0.0047,0.6652,2.15045,0.0388,0.512,2.6727,3.2042,44.2623,0.028,86.7725,2.6661,0.0065,31.9702,0.0946,0.0374,0.0325,22.219,0.9838,2.7295,3.7321,2.1804,47.3,0.0037,0.6737,0.0225,3.609,0.0438,2.9454,11.97,11.1056,2.7643,0.005,1816.9286,0.0016,0.0,92.952,2.7448,0.8887,0.0004,0.2349,0.0159,336.0402,4.2673,0.0325,69.1223,0.0004,7.92,0.1086,90.5313,0.0324,26.9027,71.6381,22.7509,0.04865,0.0414,0.0098,0.258,0.1003,27.2246,60.3868,0.0778,3.0082,144.1389,78.29,0.0196,0.0027,0.0284,0.0012,18.3516,439.2157,40.9846,621.0,264.7525,2.2858,-0.0047,0.0,0.0828,0.129,600.0,35.615,26.042,1.04,0.0403,0.3122,0.0,0.0166,0.11954999999999999,1.0665,-0.0106,52.1534,208.4649,0.0286,15.66,125.3801,3.9795,0.0728,0.0081,0.0,2.5497,-0.0344,0.9,0.0739,0.0,0.2146,1.9369,-1978.75,-0.0139,4125.0,388.4427,0.0002,0.0414,438.0,0.0106,0.0281,4.5511,6.5341,-0.01,9.17,1.4625,2.0287,1.9517,0.651,0.0,0.0951,0.0034,1.021,0.1592,9.87,0.0335,0.0193,0.1336,0.0077,7.116,10.2401,1759.5,1.1012,324.8322,0.1698,64.202,22.445,41.6177,4.313,-0.1216,1.2244,0.1432,2.3251,0.06,22.0467,102.116,30.4357,0.1556,0.0041,45.6921,0.0014,12.7128,16.44,30.1291,0.0042,-10.1291,218.4615,21.1989,238.6452,0.634,5.2422,0.0027,129.7522,51.8195,0.0088,0.014,0
0.139,1.0879,0.0046,10.4655,0.4381,7.2542,1.7379,142.205,4.9224499999999995,5.089,3.2348,1.9829,0.0282,0.0055,9.09,5.4174,0.103,0.0204,3.66,1.1583,196.5,0.6506,0.1557,4.3169,8.8451,0.0235,0.0998,4.8141,627.0813,0.0023,0.0008,0.0605,0.0143,0.0001,0.0518,15.32,6.6398,-0.0239,26.7564,0.1055,-0.0036,0.5784,1551.25,-0.0001,0.0095,15.13,-0.0012,1.2645499999999998,2.635,0.5358,-0.0001,0.0232,0.0,0.1168,141.3,28.7735,6.1305,26.3243,76.8132,0.1317,4.6749,1.8636,0.0109,3.8053,0.0,4.9647,17.8486,452.8839,3.9278,0.0037,0.0,0.086,0.1944,0.0028,42.0939,8.1297,0.0349,1.1833,0.0021,0.0751,0.1456,5.8714,-0.0204,1.0931,3.4517,0.1201,0.444,4.3946,1.5024,56.8421,0.009,46.9861,4.8892,0.0232,17.8484,-0.0946,0.0402,0.0271,18.833,0.8822,2.0392,3.047,2.7932,73.3999,-0.0003,0.6738,0.0384,1.459,0.026,1.4221,4.73,5.3814,0.5372,0.0041,1590.1699,0.0019,191.411,54.347,4.3513,2.0054,-0.0003,0.2503,0.0122,42.8826,5.2761,0.0866,147.3008,0.0053,6.23,0.0542,31.9068,0.0242,30.5985,102.5681,12.6461,0.0872,0.0275,0.0169,0.233,0.0676,19.1,66.1255,0.0724,5.5494,669.364,64.83,0.017,-0.0146,0.0169,0.0007,22.0117,294.2077,89.2934,103.0,264.7525,2.5169,-0.0037,0.0,0.0111,0.0537,337.7778,52.4216,13.0184,1.28,0.0967,0.3919,0.0,-0.0229,0.1908,1.0169,0.0043,38.0981,36.4014,0.0336,16.64,0.0,4.2218,0.0673,0.0081,0.0,1.1583,-0.0365,1.2,0.1125,0.0,0.1742,1.6755,-3851.5,0.0007,1402.0,190.6523,0.0002,0.0342,543.0,0.0035,0.0169,3.336,19.2157,0.0124,3.66,1.5675,1.7348,1.876,0.7248,661.7622,0.1075,0.0032,1.163,-0.1779,11.8339,0.0586,0.0258,0.0696,0.0077,7.116,8.97,1264.2998,1.7452,0.0,0.1268,18.603,43.4399,30.8825,5.4805,0.0677,1.2049,0.0571,2.3921,0.0418,49.9291,168.0251,11.6298,0.1935,0.0074,243.8362,0.0164,69.4953,12.63,31.4709,0.0049,-11.4709,388.9401,9.8094,60.7971,0.9126,9.0943,0.0024,52.9863,102.7861,0.0049,0.0153,0
0.134,0.6974,0.0087,10.2908,0.3082,6.5707,4.3588,1128.7695,3.1695,5.124,4.1318,2.8425,0.0369,0.0127,10.403,9.1988,0.248,0.0204,7.13,1.9653,102.7,0.9265,0.2238,3.7847,20.379,0.013,0.1401,5.1496,257.1191,0.0011,0.0011,0.0914,0.0056,0.0,0.0955,10.182,343.7241,0.0218,49.7265,0.1772,-0.0036,0.1343,-543.75,0.0001,0.0361,15.05,-0.0006,1.4577,2.325,0.3676,0.0,0.0186,82.5,0.1568,127.5,17.7312,6.9424,16.98835,87.4389,0.1228,4.192,5.4707,0.0161,2.42,0.0,6.8987,23.0699,270.3487,1.9997,0.2533,0.0,0.1447,0.1094,0.0094,43.3731,11.3069,0.0652,1.6698,0.0071,0.0661,0.0568,13.3528,0.0263,0.9444,2.15045,0.0391,0.92,3.9432,1.7477,31.7647,0.0253,64.9652,3.1736,-0.1079,22.2832,0.1419,0.1013,0.0291,15.73,1.0922,1.5281,3.6909,2.3202,70.3999,0.0016,0.6207,0.0394,4.317,0.076,1.6182,5.45,54.0941,1.2677,0.0129,1064.8446,0.001,73.1429,64.67,2.6549,1.9875,0.0002,0.2455,0.0419,803.6477,4.2661,0.0363,150.7789,0.0016,6.73,0.0429,182.9911,0.0311,61.9111,109.1006,12.9319,0.04865,0.024,0.0116,0.221,0.0619,11.4237,82.6356,0.0683,5.9467,461.856,76.33,0.0281,-0.0011,0.021,0.0013,26.5052,586.1496,59.8808,1869.0,264.7525,1.8039,-0.0054,0.0,0.0394,0.0925,228.3799,40.2531,23.3722,1.56,0.043,0.2915,0.0,0.009,0.11954999999999999,1.0494,0.0855,32.4246,14.8331,0.0215,13.94,607.7519,4.2652,0.0529,0.0081,0.0,1.9653,-0.0042,0.9,0.1267,0.0,0.299,2.1074,-3438.25,-0.052,510.0,0.0,0.0003,0.075,632.0,0.0101,0.0091,4.3178,5.9227,-0.0224,7.13,1.492,2.1415,2.9957,0.651,0.0,0.0887,0.0043,0.9318,0.1943,11.8975,0.0343,0.0217,0.1072,0.0077,7.116,11.18,854.5,2.6275,0.0,0.2878,38.705,46.92,34.5568,4.9096,-0.0893,0.9747,0.1465,2.3854,0.0511,43.4704,464.1466,44.2757,0.1921,0.0035,164.5509,0.006,33.9358,9.44,16.1036,0.0029,3.8964,609.4583,13.3516,62.5171,0.6124,7.8238,0.0085,59.2756,50.9416,0.007,0.0285,0
0.096,0.9181,0.0047,17.2239,0.3715,4.1283,2.7832,278.6719,4.3078,8.127,3.5158,2.2342,0.04,0.0086,5.776,4.2411,0.067,0.0186,5.98,1.5679,171.6,0.5969,0.2123,11.3496,19.0372,0.0081,0.3406,8.111,1874.5,0.0012,0.001,-0.0428,-0.0174,0.0001,0.0348,13.117,400.0,0.0324,22.9276,0.0375,0.06,0.7094,125.75,0.0,0.0237,23.08,-0.0031,1.6445,1.946,0.4191,0.0,0.0216,158.6943,0.0852,170.5,25.9567,11.6094,30.3087,121.8542,0.0807,4.4628,6.5134,0.0139,3.0593,562.249,7.1137,16.381,567.2815,2.9485,0.0195,124.7056,0.1301,0.099,0.0062,21.0164,10.1977,0.0528,1.3581,0.0069,0.1218,0.0694,10.8059,-0.0557,1.2482,2.8432,0.2077,0.538,2.5362,3.0894,55.9809,0.0091,74.6667,4.5992,-0.0463,32.363,0.2365,0.0434,-0.018,21.183,1.3487,2.2569,1.8402,3.1981,59.5,0.0059,0.6278,0.0328,1.5939,0.0637,2.0838,11.84,11.1056,2.7643,0.0051,1551.6947,0.0015,125.3142,104.524,5.2174,1.9182,-0.0001,0.4371,0.0175,251.5,2.471,0.0474,108.5968,0.0002,7.14,0.0632,46.3631,0.0341,47.8124,78.4583,23.3434,0.1062,0.0169,0.0106,0.243,0.0748,10.8136,130.9457,0.0746,5.5788,326.111,74.57,0.0154,0.008,0.0199,0.0009,18.4097,175.1601,45.2119,503.0,118.2289,3.8434,-0.0047,0.0,0.0828,0.0385,161.9197,70.8351,23.4868,1.5,0.0293,0.4522,0.0,0.0195,0.2284,0.7873,0.11,58.9857,400.0,0.04,17.48,209.6948,2.927,0.0342,0.0054,0.0,1.5679,-0.0153,1.3,0.1513,0.0,0.6748,1.763,-937.25,-0.0398,3749.0,779.102,0.0002,0.0252,438.0,0.0101,0.0316,4.5511,8.2781,-0.0635,5.98,1.234,2.7746,1.4077,0.7535,364.5412,0.125,0.0041,0.9933,0.0839,4.7401,0.0365,0.0123,0.1193,0.0158,7.116,9.38,1591.7002,2.7153,399.5785,0.194,31.94,32.999,52.023,5.4567,-0.0646,1.5296,0.0572,2.538,0.1029,19.8827,134.0541,22.0649,0.1519,0.0035,94.5242,0.0005,61.5839,14.16,27.1018,0.0041,12.8982,208.3333,43.263,66.8028,1.1948,8.5967,0.0031,133.2224,77.6952,0.0077,0.0105,1
0.113,0.6733,0.0055,12.4002,0.2087,4.2095,2.7832,334.0245,5.6668,12.561,2.3009,1.6302,0.0441,0.0086,4.881,4.2411,0.427,0.0221,11.4,3.2049,153.5,0.9192,0.1932,3.1651,9.7672,0.0073,0.1025,6.0586,1254.3415,0.0009,0.0007,-0.0753,-0.0018,0.0001,0.0816,13.055,243.4417,-0.0172,46.2474,0.053,0.0545,0.3004,-6264.3333,-0.0001,0.0195,20.42,-0.0018,0.9814,3.057,0.2849,-0.0001,0.0243,0.0,0.1136,178.6,33.5026,8.8828,16.98835,51.184,0.1084,4.6215,4.3927,0.0127,3.2305,0.0,3.3241,9.0412,570.4695,1.9997,0.0202,146.7401,0.1285,0.099,0.0052,21.0164,9.4136,0.0635,1.0762,0.0058,0.1027,0.0941,17.8152,-0.072,0.7013,2.15045,0.0557,0.279,2.5709,2.484,39.823,0.0088,126.8966,4.031,-0.0638,26.0308,0.7569,0.0665,-0.0153,27.693,1.2821,2.2833,1.6381,5.0919,59.5,0.0017,0.5065,0.0327,2.8684,0.0367,3.307,9.44,12.5489,1.9431,0.0056,1551.6947,0.0013,91.2817,95.509,2.287,1.809,0.0008,0.2972,0.018,8366.8997,2.5451,0.0378,104.9111,0.0016,11.05,0.0814,0.0,0.0413,26.1184,107.1394,25.1134,0.04865,0.013,0.0115,0.228,0.0799,32.7664,42.8183,0.077,5.8848,326.111,76.99,0.0282,0.0097,0.0394,0.0009,18.4097,0.0,58.4819,15250.0,211.6182,4.3925,-0.0018,0.0,0.0642,0.0936,112.4925,61.3437,25.1591,2.05,0.0232,0.3296,393.6508,-0.0013,0.11954999999999999,1.098,0.0079,62.5798,57.9286,0.0386,15.77,0.0,3.8949,0.0313,0.0067,0.0,3.2049,-0.0011,1.0,0.0847,0.0,0.3727,1.3057,-5291.0,-0.0066,3065.0,0.0,0.0002,0.1513,248.0,0.0072,0.0334,4.7212,6.7118,-0.0414,11.4,1.3127,2.0928,1.4077,0.651,239.7933,0.0981,0.0034,0.9744,-0.1663,9.5362,0.0407,0.011,0.1443,0.0104,7.116,6.98,1688.3003,1.6521,0.0,0.0972,52.272,41.7807,45.4038,5.4037,0.0354,1.5296,0.0947,2.397,0.0466,19.8827,387.1907,28.8488,0.1765,0.0023,94.5242,0.0044,61.4244,14.03,20.021349999999998,0.0031,0.4836,345.8401,9.3356,200.135,0.5667,5.7516,0.0033,89.1446,55.5145,0.012,0.0266,0
0.092,0.7257,0.0048,16.7292,0.2945,4.2241,2.7832,112.9926,4.0794,8.626,4.21,2.1985,0.0536,0.0077,2.932,4.2411,0.264,0.0221,8.0,2.454,102.5,0.6135,0.2196,9.3657,18.1904,0.0139,0.1702,4.5669,2610.2404,0.0018,0.0009,-0.0743,-0.011,-0.0001,0.0205,19.383,277.0723,0.0023,11.15,0.0487,0.0232,0.5777,-6083.25,-0.0002,0.0141,14.51,-0.0005,0.6953,3.958,0.1979,-0.0002,0.0222,630.9859,0.1153,74.6,27.5907,7.4279,23.9308,56.7427,0.205,4.6582,4.137,0.0154,4.6453,0.0,8.3494,15.264,329.6399,4.2866,-0.1094,284.0237,0.1576,0.099,0.0036,21.0164,11.1177,0.0587,0.9111,0.0012,0.1279,0.0427,8.7353,-0.103,1.2397,3.8235,0.0863,0.533,2.4599,5.6222,40.4082,0.0087,123.5443,5.1748,0.0654,19.4009,0.1419,0.0311,0.0064,23.105,1.2428,3.6388,1.0439,3.3538,59.5,0.0026,0.606,0.0287,1.5939,0.0499,2.5729,20.75,5.145,2.8526,0.0066,1551.6947,0.0012,33.0988,49.938,5.1455,1.7855,0.0004,0.389,0.0277,7927.3992,2.6855,0.0249,164.0906,0.0013,8.61,0.112,65.0022,0.0305,42.0382,82.3511,14.0302,0.0632,0.0481,0.0134,0.243,0.066,13.2064,172.7193,0.0746,6.1702,326.111,72.29,0.0169,0.0004,0.0419,0.0009,18.4097,248.7281,41.9028,16855.0,211.6182,2.6841,-0.0049,0.0,0.0838,0.0432,140.7104,27.3041,24.656,1.15,0.1191,0.393,851.6129,-0.0442,0.1674,0.7567,-0.026,30.0787,77.6204,0.0386,17.69,430.3511,8.0617,0.11,0.0067,0.0,2.454,-0.0137,1.1,0.0636,0.0,0.8637,2.3309,-7236.5,-0.0177,5617.0,894.9523,0.0003,0.0987,399.0,0.0087,0.0157,6.1324,5.1541,-0.0366,8.0,1.098,1.8351,1.4077,0.6994,418.0781,0.076,0.0039,0.8893,-0.3351,5.1672,0.0475,0.0134,0.123,0.0104,7.116,12.41,1169.5,3.6771,550.2439,0.1679,30.463,53.9414,55.7545,5.5162,0.197,1.5296,0.0572,2.3255,0.0515,19.8827,0.0,28.8885,0.1837,0.0061,94.5242,0.0042,31.3388,22.81,27.6927,0.0033,12.3073,760.9375,22.4882,72.4651,1.0356,11.4437,0.0041,60.6404,54.4417,0.0128,0.0069,1
0.095,0.8866,0.0033,9.6275,0.4025,4.1343,3.1462,790.6033,3.6495,9.557,3.6083,2.2255,0.0445,0.0058,7.531,5.2158,0.1,0.0221,7.79,2.2036,143.1,0.6491,0.215,3.0692,18.7675,0.0145,0.1035,3.1599,1064.6569,0.0027,0.0009,-0.0211,-0.0056,-0.0003,0.1232,15.227,7.0897,0.014,59.2798,0.0847,0.008,0.7933,1410.5,0.0001,0.0128,15.06,-0.0013,1.1012,4.839,0.325,0.0,0.0093,320.0,0.112,124.3,21.2352,11.1961,23.3691,121.7283,0.0635,4.7405,5.4919,0.0112,3.615,963.1841,5.6788,18.3789,163.7842,1.2795,-0.0055,442.5,0.1346,0.0574,0.0039,33.8144,9.3946,0.039,1.2798,0.0064,0.0513,0.0519,11.9689,-0.0118,1.2397,1.2537,0.1494,0.69,2.5752,2.0066,24.8276,0.0075,46.9861,4.7271,0.0333,9.3618,0.1419,0.0446,0.0331,21.978,0.8459,2.8385,2.0953,2.2584,54.5,0.0013,0.606,0.0294,2.2249,0.0523,2.4938,8.24,23.23,0.6279,0.004,1046.6043,0.0014,112.9534,31.604,7.4446,1.7855,-0.0019,0.1837,0.0121,42.9379,2.4499,0.0375,182.1221,0.0007,8.44,0.0616,35.8041,0.011,57.7848,61.1503,7.8388,0.0745,0.0229,0.0103,0.255,0.0354,13.1337,132.1795,0.0776,6.1702,353.903,13.92,0.0235,0.0107,0.0392,0.0011,19.3847,55.4948,44.186,100.0,211.6182,1.6695,-0.0054,0.0,0.0128,0.0738,199.6942,49.0532,43.7898,1.3,0.0468,0.2682,245.7516,0.1006,0.1832,1.0699,0.0018,18.245,57.3659,0.0386,16.79,734.0757,1.9678,0.0558,0.0067,0.0,2.2036,-0.0203,0.8,0.1001,0.0,0.9368,1.9134,-3287.6667,-0.0192,1886.0,219.1444,0.0001,0.0379,551.0,0.0129,0.0437,5.3645,8.4348,-0.0327,7.79,1.0042,1.0845,1.9688,0.7839,436.1095,0.124,0.0031,0.8893,0.2996,6.1867,0.0412,0.0111,0.0445,0.0104,7.116,10.25,502.3994,2.0383,952.5581,0.2223,40.203,54.2373,37.8306,5.5,-0.0463,1.2559,0.0814,1.908,0.0653,14.0706,318.5714,42.7019,0.2079,0.0092,111.5946,0.0022,53.6717,17.36,18.2427,0.0047,21.7573,255.6981,9.6725,69.5736,1.2923,11.4437,0.0027,51.6825,66.4235,0.014,0.0364,1
0.173,0.722,0.0039,12.8472,0.2392,2.639,4.1538,268.5542,3.8379,9.996,3.003,1.6311,0.0478,0.017,7.604,7.4276,0.452,0.0191,10.02,2.9552,150.3,0.8383,0.1838,9.1575,27.0751,0.0119,0.1503,5.2741,6660.0163,0.0015,0.0009,-0.0336,-0.0119,-0.0003,0.0502,9.537,151.1156,-0.0585,32.4903,0.0546,0.0213,0.6766,1887.0,-0.0001,0.0132,24.06,-0.0004,0.5804,2.422,0.1524,-0.0002,0.0204,594.1985,0.0548,188.3,18.5523,9.4734,14.7968,51.9741,0.1303,3.7118,5.3925,0.0143,2.3291,0.0,7.3674,10.8422,338.4203,1.8806,-0.0637,274.8092,0.1589,0.0605,0.0037,28.3396,4.5767,0.027,0.7151,0.0078,0.0745,0.0913,10.6769,-0.0058,0.8967,1.9887,0.1777,0.511,1.7819,3.8452,69.2308,0.0285,60.1626,3.2591,-0.1126,17.7812,-0.1892,0.0306,0.0278,33.789,1.4812,3.2986,2.3643,5.0116,76.2,0.0027,0.6819,0.0526,4.675,0.0721,3.1311,11.65,11.0545,1.7344,0.0058,1007.2396,0.0009,0.0,51.623,3.8981,0.734,-0.0002,0.2694,0.0234,7714.937,3.2939,0.025,101.0912,0.001,12.93,0.0973,99.9638,0.0289,55.783,107.8617,15.9737,0.039,0.0479,0.0182,0.281,0.0585,13.1382,158.6218,0.0964,2.4339,285.4481,78.67,0.0299,0.0129,0.0309,0.0015,27.6647,121.6558,94.1354,17134.0,170.4645,2.9601,-0.0062,0.0,0.0587,0.0997,82.4773,64.896,26.2331,1.06,0.0393,0.479,0.0,-0.0731,0.0923,1.0047,0.0172,35.9172,202.3619,0.0322,17.25,581.2073,4.4948,0.0889,0.0058,0.0,2.9552,0.0237,1.4,0.0494,0.0,0.2984,1.5248,-6816.5,-0.0164,13794.0,419.6998,0.0002,0.1636,289.0,0.0106,0.0484,4.9025,5.2952,-0.0662,10.02,1.2305,2.1978,2.6446,0.6239,305.6879,0.0792,0.0038,1.168,-0.196,14.6304,0.0692,0.0133,0.0996,0.0112,7.116,8.14,1035.0996,3.1507,494.6136,0.1648,37.368,35.7538,62.4595,5.3995,0.1894,1.4598,0.168,2.097,0.0546,12.9891,52.2853,33.4264,0.1544,0.0037,101.8407,0.0028,58.4694,20.84,29.9764,0.0026,10.0236,196.0503,14.9588,66.9881,0.7348,8.5163,0.0038,47.8604,59.8757,0.0098,0.016,0
0.117,0.7852,0.0036,20.6678,0.2196,2.6205,4.1538,1576.859,6.0584,6.831,2.5711,2.2508,0.0277,0.0139,8.116,7.4276,0.461,0.0191,6.23,1.9205,46.6,0.636,0.2053,5.3728,22.0897,0.0116,0.1284,4.2068,751.2844,0.0013,0.0009,-0.1072,-0.0158,0.0002,0.0398,6.994,266.9739,0.0118,22.0391,0.13,0.0055,0.7942,325.5,0.0,0.0154,19.62,-0.004,0.8831,3.141,0.3096,0.0,0.0261,939.3728,0.0659,103.3,32.4496,6.9145,14.389,81.2095,0.1118,2.3724,4.7141,0.0146,1.7013,681.4353,8.8558,13.8762,316.8993,1.0578,-0.026,0.0,0.1456,0.0605,0.0048,28.3396,7.2643,0.0458,1.7667,0.0055,0.1357,0.1242,7.7267,-0.0405,0.8967,1.1324,0.1527,0.506,1.7926,2.4236,72.766,0.0234,56.7164,2.6113,-0.1212,29.3176,-0.1892,0.0539,0.0362,32.145,1.3333,2.8156,2.7247,4.4411,76.2,-0.0011,0.6819,0.0463,4.675,0.0604,2.3096,9.01,72.2158,2.5226,0.0072,1007.2396,0.0016,148.7644,98.901,2.5103,0.734,0.0009,0.4387,0.0273,411.9745,8.0445,0.034,124.1927,0.0009,9.7,0.1348,77.2606,0.0244,39.6163,112.3767,12.9276,0.0372,0.0401,0.016,0.281,0.0871,13.46,131.5005,0.0964,2.4339,285.4481,77.67,0.0327,0.0097,0.0317,0.0015,27.6647,96.2124,56.9805,869.0,170.4645,3.7891,-0.0067,0.0,0.081,0.1053,65.9046,37.5213,17.1323,1.06,0.037,0.6214,529.7297,-0.0772,0.0895,1.0523,-0.0741,29.4809,43.519,0.0322,13.3,349.5638,3.7456,0.0743,0.0058,0.0,1.9205,0.0145,1.9,0.0783,0.0,0.3695,1.3494,-3998.25,-0.0143,1740.0,560.3782,0.0002,0.1608,357.0,0.0095,0.0306,3.0101,6.1945,-0.0634,6.23,1.1963,1.913,2.6446,0.6219,380.9524,0.0993,0.0039,1.168,-0.0087,9.9939,0.0551,0.0453,0.0815,0.0112,7.116,7.23,1071.2998,4.0539,0.0,0.1538,26.423,42.0521,55.0232,4.4058,-0.0545,1.4598,0.168,2.1227,0.0418,12.9891,458.7234,19.5076,0.2398,0.0038,101.8407,0.0023,15.3095,17.7,31.9364,0.0049,8.0636,359.447,12.1978,66.6973,0.574,8.5163,0.003,88.0084,42.2785,0.0112,0.0125,0
0.143,0.958,0.0039,18.4287,0.4004,2.4985,4.7062,192.5141,3.5921,9.101,3.0876,1.6298,0.0443,0.0143,12.119,5.0952,0.393,0.0191,7.44,2.3376,164.2,0.7659,0.2141,2.6368,9.6344,0.0106,0.245,6.2414,1481.8249,0.0019,0.0006,-0.0401,-0.015,0.0002,0.0604,4.697,221.9565,-0.0564,31.752,0.0592,0.0187,0.4723,-3721.0,0.0,0.0133,18.82,0.0026,0.9915,4.447,0.2242,0.0,0.0212,565.1852,0.0759,205.5,19.9287,8.6802,16.98835,94.838,0.1167,2.5838,9.1515,0.0149,1.1558,920.2864,4.2195,6.0738,236.13,1.9997,-0.0774,410.5863,0.1557,0.0536,0.0038,16.4603,7.6458,0.0521,0.6491,0.0013,0.1178,0.1029,18.7193,-0.0067,0.8967,2.15045,0.1055,0.425,1.6475,3.378,46.4789,0.0192,101.8182,1.4911,0.0153,22.6595,-0.1892,0.0468,0.039,32.397,0.7754,2.5207,3.7225,4.3902,83.0,0.0007,0.6819,0.0478,4.0622,0.0344,3.1244,12.87,8.2264,1.1471,0.0056,1123.345,0.0018,0.0,81.433,3.6075,0.734,-0.0004,0.4321,0.0241,4030.1273,1.406,0.0852,160.5303,0.0005,8.0,0.0763,364.219,0.0316,32.8168,91.1287,8.6822,0.04865,0.0468,0.0167,0.366,0.0766,27.8945,55.0286,0.0993,2.4339,184.906,62.65,0.0148,0.0095,0.0199,0.0018,29.168,140.2078,66.7878,8259.0,170.4645,2.9552,-0.0055,0.0,0.0375,0.0454,70.7503,72.6384,18.691,0.45,0.0381,0.364,0.0,-0.065,0.11954999999999999,1.0669,0.0591,24.934,111.2866,0.0322,17.85,363.7573,3.8325,0.0911,0.0058,0.0,2.3376,0.0326,1.1,0.0916,0.0,0.0938,1.6947,-2691.25,-0.0135,2995.0,373.364,0.0002,0.162,161.0,0.017,0.0359,4.3011,16.1053,-0.069,7.44,1.3349,2.3724,1.6909,0.651,402.3762,0.2229,0.0036,1.168,0.0604,12.7786,0.0547,0.0066,0.1216,0.0112,7.116,9.0,720.7002,2.0571,0.0,0.1314,72.901,47.6656,34.6055,5.3712,-0.0842,1.3699,0.1487,2.3445,0.0488,13.4388,82.9787,19.601,0.1904,0.0056,57.5419,0.0016,57.7692,15.35,20.021349999999998,0.0047,2.0427,151.7949,22.9605,222.1455,0.7282,8.5163,0.003,89.3604,83.2593,0.0075,0.0206,0
