sensor_081,sensor_486,sensor_171,sensor_239,sensor_291,sensor_278,sensor_589,sensor_392,sensor_363,sensor_435,sensor_577,sensor_335,sensor_497,sensor_588,sensor_500,sensor_273,sensor_564,sensor_565,sensor_168,sensor_216,sensor_107,sensor_167,sensor_272,sensor_558,sensor_470,sensor_101,sensor_439,sensor_526,sensor_102,sensor_105,sensor_204,sensor_305,sensor_573,sensor_409,sensor_570,sensor_524,sensor_433,sensor_157,sensor_567,sensor_079,sensor_031,sensor_217,sensor_093,sensor_528,sensor_572,sensor_418,sensor_461,sensor_220,sensor_468,sensor_075,sensor_319,sensor_197,sensor_203,sensor_490,sensor_352,sensor_172,sensor_218,sensor_186,sensor_092,sensor_304,sensor_299,sensor_163,sensor_360,sensor_342,sensor_576,sensor_351,sensor_421,sensor_104,sensor_229,sensor_025,sensor_521,sensor_540,sensor_556,sensor_189,sensor_162,sensor_082,sensor_338,sensor_077,sensor_333,sensor_080,sensor_228,sensor_154,sensor_547,sensor_099,sensor_145,sensor_391,sensor_485,sensor_512,sensor_060,sensor_165,sensor_175,sensor_024,sensor_096,sensor_489,sensor_322,sensor_345,sensor_422,sensor_109,sensor_177,sensor_541,sensor_412,sensor_473,sensor_590,sensor_005,sensor_495,sensor_176,sensor_449,sensor_169,sensor_286,sensor_103,sensor_166,sensor_041,sensor_472,sensor_523,sensor_477,sensor_488,sensor_349,sensor_226,sensor_483,sensor_414,sensor_388,sensor_144,sensor_141,sensor_320,sensor_407,sensor_072,sensor_181,sensor_126,sensor_553,sensor_357,sensor_211,sensor_287,sensor_587,sensor_095,sensor_288,sensor_318,sensor_367,sensor_115,sensor_297,sensor_339,sensor_353,sensor_366,sensor_480,sensor_065,sensor_015,sensor_443,sensor_298,sensor_097,sensor_274,sensor_527,sensor_522,sensor_137,sensor_432,sensor_389,sensor_156,sensor_457,sensor_425,sensor_419,sensor_420,sensor_584,sensor_321,sensor_332,sensor_555,sensor_222,sensor_501,sensor_292,sensor_090,sensor_336,sensor_160,sensor_296,sensor_478,sensor_358,sensor_151,sensor_484,sensor_303,sensor_364,sensor_042,sensor_240,sensor_437,sensor_083,sensor_413,sensor_416,sensor_487,sensor_475,sensor_212,sensor_325,sensor_188,sensor_550,sensor_224,sensor_368,sensor_140,sensor_128,sensor_575,sensor_491,sensor_454,sensor_271,sensor_147,sensor_011,sensor_568,sensor_377,sensor_201,sensor_215,sensor_511,sensor_440,sensor_302,sensor_585,sensor_445,sensor_282,sensor_474,sensor_481,sensor_566,sensor_068,sensor_554,sensor_354,sensor_052,sensor_431,sensor_152,sensor_004,sensor_223,sensor_424,sensor_574,sensor_076,sensor_469,sensor_209,sensor_434,sensor_108,sensor_281,sensor_411,sensor_064,sensor_426,sensor_130,sensor_010,sensor_275,sensor_280,sensor_369,sensor_561,sensor_562,sensor_546,sensor_408,sensor_279,sensor_362,sensor_378,sensor_542,sensor_436,sensor_202,sensor_078,sensor_146,sensor_225,sensor_578,sensor_387,label
-0.0117,94.6698,0.9737,0.0061,0.1137,2.0836,0.0054,0.009,0.0101,8.4243,1.1399,0.241,16.9548,0.018,375.5372,56.7683,0.6608,7.28,1.3,0.0498,0.0022,3.2,56.7401,1.77,4.7881,0.0,56.25,4.6202,0.0,-0.0011,19.918,0.0363,6.11,5.8347,10.4638,0.0724,91.2071,0.0443,2.6124,-0.0629,0.1836,0.0795,0.0038,4.6153,2.2047,6.7415,25.3602,0.0021,5.2467,0.0,2.0105,6.63,8.192,298.4946,0.0257,0.1305,0.0694,6.48,0.0334,0.0213,0.0367,53.0,0.0113,2.0092,0.0838,0.0148,1.6525,-0.0043,0.0103,1576.75,2.986,3.7432,83.5888,56.252,4048.0,-0.0208,1.7701,0.0215,1.7701,-0.0111,0.0142,0.0081,0.6943,-0.03,0.0947,0.9903,267.4464,455.814,-12.1527,0.069,0.3314,-4438.25,0.0002,383.1325,1.6939,35.3803,2.9642,0.0081,0.2906,0.9164,2.7779,69.1393,128.2819,1.3012,0.0888,0.8317,0.3166,0.07,4.5988,-0.0002,0.181,78.31,3.6321,17.5201,22.4486,426.5525,0.0132,1166.2998,219.5726,6.9466,0.0,0.0049,0.0904,7.5104,3.2576,116.9935,15.39,1.097,0.2732,1.1321,0.0488,3.6247,0.014,-0.0001,0.1331,0.095,0.0037,0.0,1828.5727,2.5996,0.0168,0.0046,2.5619,32.1527,11.7113,1.5117,23.7539,0.0145,21.3122,0.595,0.0,165.6,15.1007,43.1384,0.41,8.0268,2.887,513.4421,933.1137,0.0155,0.0296,0.0759,0.6358,0.0338,464.2254,0.0162,0.2002,1.1623,582.0,207.906,5.0961,0.0006,13.812,218.5615,0.4106,357.5263,2.408,0.0049,3.5562,-0.0232,32.0827,6.1228,501.573,19.3947,0.0471,16.9551,20.22,0.5804,81.6494,0.0028,377.64,0.6745,1.9061,46.711,3.4309,31.3971,0.0354,0.0038,0.029,0.0019,15.99,0.0558,141.0405,38.1356,1.1494,0.004,0.7941,0.0115,20.6203,89.7512,0.0691,0.9728,9.2421,0.0227,221.8122,9.1661,11.782,1177.083,0.0009,117.9376,0.3094,0.0222,54.5557,105.003,3.3613,0.0178,0.012,6.0211,23.1272,4.4661,-0.0946,-0.008,116.062,0.0298,0.0044,0.1201,57.5388,7.116,1.1126,0.0012,27.0638,0.0016,8.6702,3.6668,6.63,-0.0128,0.0413,0.0339,14.0347,0.0087,1
-0.0858,0.0,0.7612,0.0057,0.1575,2.1479,0.0074,0.0079,0.0148,5.3904,2.1825,0.0736,29.0889,0.0184,0.0,76.9355,0.7287,5.12,1.5,0.0927,-0.0016,3.7,79.1736,1.3805,6.5749,-0.0002,76.7045,5.0499,0.0,0.0007,27.459,0.178,11.58,4.0381,40.9011,0.041,65.1458,0.0571,2.2269,-0.009,0.1491,0.0781,0.0011,6.184,2.2833,3.1969,35.2154,0.0022,5.8809,0.0,3.3584,9.73,9.591,736.9565,0.0535,0.1256,0.0452,7.1,0.0452,0.0425,0.0337,14006.0,0.0248,1.8819,0.1506,0.0435,2.0681,-0.0049,0.0186,-1969.75,2.3294,4.1391,42.6289,73.596,1949.0,-0.0167,2.9778,-0.0506,2.9778,0.0411,0.0252,0.0177,0.5193,-0.0428,0.0507,0.6548,0.0,538.4615,-1.5664,0.126,0.2509,-2991.75,0.0002,466.9656,2.2704,23.0882,2.0355,-0.1669,0.2184,1.7855,3.5105,62.7814,223.6518,1.016,0.137,0.9558,0.1267,0.132,1.6787,-0.0987,0.269,67.38,7.1904,17.1485,11.1184,108.042,0.052,1187.2998,0.0,43.3916,0.0,0.0053,0.4409,10.915,6.1702,110.8899,20.14,0.8893,0.0857,1.9418,0.1961,5.5249,0.0082,-0.0001,0.1125,0.1462,0.0058,0.0,871.6966,3.1338,0.0283,0.0057,3.6293,20.0445,4.2038,1.3586,6067.372,0.0945,25.2959,0.4726,0.0,184.3,4.3524,43.8062,0.49,8.9372,4.8659,399.64,499.5582,0.0188,0.0407,0.0938,0.3733,0.0679,0.0,0.0187,0.1566,2.2027,481.0,54.6588,3.686,0.0007,4.956,58.2716,0.4927,398.4763,3.26,0.0035,3.7038,0.0061,58.0929,6.6222,227.668,18.2594,0.0295,24.8618,23.69,0.2214,130.3582,0.0024,558.185,0.606,3.8397,89.0495,4.0668,28.1707,0.0424,-0.0085,0.1148,0.0019,21.99,0.0936,117.2237,88.5246,1.0244,0.0048,0.8689,0.0111,23.4084,67.8935,0.298,1.095,8.0983,0.0489,208.988,8.5901,20.043,960.8486,0.0014,117.8928,0.5262,-0.0136,621.184,75.287,711.0547,-0.1262,0.0144,9.2054,35.0263,3.8829,0.1419,-0.0139,158.0936,0.0217,0.0034,0.1702,71.5633,7.116,1.2397,0.0013,41.27,0.0012,11.4437,6.3245,9.73,0.0059,0.0555,0.0456,23.0452,0.0087,0
-0.081,0.0,0.6635,0.0055,0.1575,2.1479,0.0048,0.009,0.0404,7.6061,1.0653,0.1159,65.3618,0.0121,0.0,36.9528,0.674,3.29,1.2,0.0866,0.0014,1.4,30.5985,0.2886,5.0342,-0.0001,44.4444,4.1597,0.0,-0.0001,29.965,0.1269,5.7,3.6765,24.2088,0.0555,121.9938,0.0677,1.2549,0.0058,0.1898,0.0793,0.0016,8.2448,2.2855,16.9151,21.5047,0.0021,5.8811,0.0,2.8092,4.66,6.585,509.0164,0.0579,0.0673,0.0621,9.23,0.1227,0.0328,0.052,2582.0,0.0217,2.7949,0.1023,0.0169,2.448,-0.0056,0.0206,-838.25,2.3842,4.443,65.5816,48.22,4436.0,-0.0245,1.5036,-0.0577,1.5036,0.0456,0.016,0.021,1.3832,-0.0703,0.2461,0.7681,303.3138,0.0,14.6455,0.066,0.364,-3636.25,0.0002,323.0143,2.8984,28.9436,4.2366,0.0114,0.2929,1.809,3.5105,129.2765,62.1248,1.016,0.8905,0.6922,0.315,0.09,1.8761,-0.0574,0.095,79.06,5.2239,9.928,47.9589,106.9136,0.0423,760.6992,0.0,43.3916,0.0,0.0053,0.4409,10.0971,5.8848,71.7043,16.56,0.9744,0.3659,0.9571,0.1588,2.4124,0.0195,-0.0001,0.2807,0.0972,0.0048,0.0,1832.7628,1.9075,0.0272,0.0047,3.362,25.3545,8.9739,0.8037,1199.2816,0.0778,25.2959,0.4513,0.0,90.2,9.6116,22.3476,0.49,6.6698,2.0087,478.4823,358.9547,0.0126,0.0247,0.0952,0.0856,0.0713,0.0,0.0265,0.2107,1.6661,1020.0,113.9985,6.002,0.0006,5.954,118.6661,0.4213,211.8838,3.313,0.0043,1.3019,0.0122,58.0929,6.6222,207.0459,19.0785,0.0685,12.1959,15.04,0.9071,122.8352,0.003,558.185,0.5065,2.0622,38.1468,3.5238,21.1516,0.0704,-0.0196,0.0592,0.0017,20.83,0.0944,97.7778,47.4239,0.464,0.0034,0.8607,0.0163,18.3793,127.1584,0.1632,1.0223,4.2509,0.0473,224.2298,18.0683,8.618,960.8486,0.0086,114.1793,0.3433,-0.013,31.8187,91.178,308.0227,0.0516,0.0163,4.3469,16.1127,9.9254,0.7569,-0.0125,158.0936,0.0972,0.0052,0.118,39.2586,7.116,0.7013,0.0013,38.1886,0.0013,5.7516,3.2869,4.66,-0.0128,0.0599,0.1377,15.0191,0.0085,0
-0.0817,49.9688,0.9046,0.0042,0.1029,1.4077,0.0045,0.0081,0.0127,9.9647,1.491,0.0845,28.0613,0.014,0.0,49.0395,0.6846,5.61,1.7,0.0982,-0.0009,3.5,56.7706,1.1109,5.8075,0.0003,64.8305,4.3997,0.0,-0.0006,32.544,0.1261,8.01,4.3225,14.3717,0.0749,184.7825,0.0675,2.4557,-0.0802,0.2039,0.0819,-0.0003,6.0125,2.4297,7.8586,28.3366,0.0022,5.2947,0.0,3.2672,11.47,12.116,808.8889,0.0184,0.0954,0.0455,5.64,0.0263,0.0468,0.0596,12480.0,0.0299,2.632,0.161,0.0129,1.6686,-0.0014,0.011,-6678.0,3.7478,4.1391,58.8457,57.546,11311.0,-0.0192,3.3819,-0.0473,3.3819,0.0273,0.0133,0.0106,1.2777,0.0157,0.1141,0.7583,51.4736,669.3878,9.6745,0.113,0.3587,-6121.25,0.0002,425.4545,1.5751,21.611,4.5322,-0.0248,0.1675,1.7855,2.6778,83.6615,185.5679,1.5296,0.098,0.7054,0.9159,0.151,1.861,0.0122,0.157,13.77,9.9289,18.9723,6.3848,120.1958,0.0421,1369.0,512.4183,19.8827,0.0,0.0034,0.3041,11.256,6.1702,118.799,17.57,0.8893,0.3744,2.4141,0.1862,5.7358,0.0075,0.0,0.0721,0.0709,0.0027,0.0,5481.2439,3.4158,0.0251,0.0041,3.3164,30.3255,3.6676,1.0486,5843.7396,-0.0925,18.4097,0.5213,0.0,163.6,14.8178,55.6965,0.37,11.7509,5.0319,224.4762,0.0,0.0125,0.0438,0.0786,0.3875,0.0997,0.0,0.0193,0.162,3.4598,550.0,158.1442,5.6653,0.0009,5.317,60.2219,0.4631,543.8642,5.31,0.0041,2.2068,-0.0056,21.0164,4.2411,260.1418,30.4472,0.0285,15.1476,26.08,0.7519,113.3219,0.0021,326.111,0.606,2.9007,83.1486,2.0054,24.3177,0.0467,0.0026,0.0392,0.0014,20.44,0.0711,47.0588,74.0599,1.2531,0.0029,0.9781,0.0136,37.823,55.9289,0.0984,1.016,8.9693,0.0458,203.0802,10.0959,20.393,1551.6947,0.001,144.9708,0.423,-0.0363,118.5585,66.443,186.8823,0.0642,0.0108,4.9278,24.4318,2.0407,0.1419,-0.0206,94.5242,0.0351,0.0032,0.0792,51.1223,7.116,1.2397,0.0009,38.1222,0.0014,11.4437,5.7121,11.47,-0.0602,0.0462,0.0455,17.4104,0.0139,0
-0.075,200.3356,0.6635,0.0037,0.1648,2.1479,0.0029,0.0093,0.0068,6.4831,1.0688,0.109,14.2249,0.0101,0.0,56.122,0.7045,1.79,1.2,0.0912,-0.0006,2.0,41.5186,1.4882,5.3219,-0.0001,43.9024,4.6931,0.0,0.0008,31.331,0.1107,5.72,4.923,22.8057,0.0627,92.3677,0.0517,0.6978,-0.0298,0.2247,0.0584,0.0011,7.9626,2.2877,6.262,24.7642,0.0023,5.8811,0.0,2.8478,5.84,7.52,134.9434,0.0257,0.0673,0.0447,5.49,-0.0052,0.0452,0.0445,660.0,0.0142,2.0241,0.14,0.0443,2.4446,-0.0054,0.0122,427.25,1.6991,4.443,69.8277,56.635,4145.0,-0.011,1.6645,-0.0568,1.6645,0.034,0.0123,0.022,0.6941,0.0798,0.0913,0.6626,485.23,647.619,9.8418,0.073,0.364,-4487.5,0.0001,530.9091,1.5571,21.5229,4.211,0.0475,0.2929,1.809,3.5105,77.7146,47.0849,1.016,0.3496,0.6922,0.315,0.171,3.1358,0.0135,0.116,79.06,4.5064,10.298,53.2734,121.6,0.0411,655.3003,0.0,43.3916,0.0,0.0053,0.4409,10.0639,5.8848,55.5256,16.45,0.9744,0.2022,2.191,0.151,2.4673,0.0215,0.0,0.1231,0.1339,0.0036,0.0,1985.3984,2.1846,0.0196,0.0033,2.9686,30.1582,12.7227,0.8037,292.968,0.0007,25.2959,0.6607,0.0,106.0,6.0723,22.513,0.56,6.8781,2.0686,0.0,500.1414,0.0096,0.0268,0.0952,0.5571,0.0436,0.0,0.0159,0.159,1.5609,608.0,70.6258,4.8133,0.0008,10.421,80.2464,0.4359,230.1904,3.313,0.0051,1.5931,-0.0331,58.0929,6.6222,174.1497,18.5792,0.0456,14.7574,16.69,0.4847,163.0231,0.0021,558.185,0.5065,1.8879,80.5459,4.2174,28.6378,0.0663,-0.0133,0.078,0.0012,18.27,0.0592,68.046,76.1128,0.6344,0.0028,0.8607,0.0164,19.3646,123.1539,0.1607,1.0643,8.19,0.0426,228.6971,11.0525,8.616,960.8486,0.0034,81.9085,0.435,-0.0149,59.3386,68.382,154.4763,-0.0205,0.017,6.5472,23.5091,4.2676,0.7569,0.0063,158.0936,0.0325,0.0033,0.0726,34.4987,7.116,0.7013,0.0013,49.2158,0.0017,5.7516,3.6679,5.84,0.0207,0.0651,0.0226,19.0155,0.0047,0
-0.0255,651.6393,0.9299,0.0052,0.138,2.2926,0.0074,0.0067,0.0313,10.2005,1.6245,0.2342,53.3925,0.0219,451.8272,55.1088,0.6796407264296753,6.44498454404946,0.7,0.0197,-0.0002,2.5,58.4798,1.2725,3.3087,-0.0004,25.9259,3.1144,0.0,0.0003,17.036,0.0288,8.65,3.1908,21.11767403400309,0.143,136.6933,0.0729,2.610869629057187,-0.0122,0.2191,0.0543,0.0038,3.7588,1.7483,3.5422,32.0742,0.0014,5.645,0.0,2.5639,7.08,6.274,324.4444,0.0369,0.1314,0.1095,3.6,0.0453,0.0289,0.0528,1307.0,0.0302,1.7782,0.0895,0.0368,1.9747,-0.0065,0.0097,866.5,2.7782,3.1272,85.4042,61.388,3892.0,-0.0498,2.1704,-0.0147,2.1704,0.0102,0.017,0.0117,0.5846,0.0585,0.0498,0.6708,370.1031,900.0,-5.8682,0.089,0.2684,-2847.25,0.0001,109.0909,1.3365,16.596,4.1448,-0.0236,0.2843,1.6308,2.897,48.5789,64.8236,1.2484,1.5357,0.8816,0.2327,0.096,4.0923,0.0127,0.184,78.27,14.7729,8.6482,11.1627,77.1037,0.032,639.5996,288.6896,8.2656,0.0,0.0047,0.1032,4.8046,5.2856,91.8406,13.38,1.021,0.2173,1.7497,0.1147,2.074,0.0337,-0.0001,0.2295,0.2181,0.0029,0.0,1899.735,1.7733,0.0269,0.0044,2.1552,25.8682,13.1655,1.5009,590.041,0.1019,22.1896,0.5909,0.0,150.5,16.3817,22.3352,0.45,12.9463,1.6443,632.084,973.545,0.0228,0.0452,0.0848,0.4145,0.0963,0.0,0.0244,0.1615,4.172,623.0,195.8407,3.9347,0.0005,16.029,318.3673,0.2,214.1252,3.578,0.0027,2.7664,0.0338,21.3302,6.3371,917.0972,18.6838,0.0468,21.5555,10.13,0.4992,182.4956,0.003,231.09,0.6256,2.9758,64.9368,6.838,18.7521,0.0575,0.0059,0.06008639876352396,0.0017,12.96,0.0932,79.5411,43.8134,0.7913,0.005,0.8926,0.0148,27.3695,63.5155,0.1456095054095827,1.0179,6.9765,0.009,191.3938,11.1096,6.759,1083.3937,0.0152,121.7496,0.2934,-0.0397,120.6507,58.333,150.8367,0.0354,0.0159,6.0178,26.6782,7.6957,-0.3784,-0.0083,76.9317,0.0178,0.0022,0.0592,53.157,7.116,1.0148,0.0011,58.0575,0.001,8.2326,4.5557,7.08,0.0194,0.0527,0.0862,13.8179,0.0088,0
-0.0069,162.0748,0.6523,0.0039,0.1538,1.831,0.0035,0.01,0.0123,6.9047,1.8952,0.1005,16.9061,0.0112,759.8662,35.8556,0.6375,4.4,1.1,0.1208,0.0025,2.0,22.2371,1.366,4.8628,-0.0001,42.4893,5.0091,0.0001,-0.0004,26.009,0.0887,10.13,4.3985,12.1581,0.0722,45.8,0.0996,1.8972,-0.0588,0.217,0.0741,0.0019,6.356,2.4213,4.8797,25.8658,0.002,5.8809,0.0,2.9714,6.33,6.793,279.5699,0.0461,0.1477,0.052,10.94,-0.0181,0.0352,0.041,434.0,0.0221,1.5655,0.0833,0.023,2.5438,-0.0061,0.0116,-1871.75,1.8472,4.443,69.4971,51.982,1862.0,-0.018,1.7559,0.0205,1.7559,-0.004,0.0142,0.0146,1.1692,0.2483,0.0759,0.4191,0.0,0.0,-12.1373,0.089,0.3169,-4065.5,0.0002,412.2392,3.5747,19.1204,3.4339,-0.0616,0.3838,1.809,2.8813,59.8782,143.3273,1.2793,0.1875,0.7077,0.2082,0.088,0.6524,0.0022,0.327,78.68,4.9924,26.3877,8.253,0.0,0.0229,2216.8999,407.2901,59.41,0.0,0.0037,0.76,10.0686,5.8848,120.7762,17.19,0.9744,0.3597,1.7868,0.0852,4.367,0.0078,0.0,0.1376,0.1999,0.0028,0.0,906.9838,1.885,0.0223,0.0043,2.4847,32.1373,3.3901,1.6333,192.7648,-0.0819,19.9788,0.5277,0.0,61.0,9.3111,63.8893,0.51,5.8077,3.0623,254.0806,0.0,0.014,0.0268,0.0938,0.4172,0.0705,466.3317,0.035,0.1939,1.7916,1238.0,115.9094,3.406,0.0006,2.029,211.1922,0.3333,682.8875,2.096,0.0058,4.4107,0.0186,36.1798,5.7734,0.0,16.1988,0.0434,17.102,16.82,0.8126,160.2888,0.0025,488.1899,0.5065,3.5979,68.2607,5.7208,23.8196,0.044,0.0041,0.0303,0.0012,15.19,0.076,63.8037,40.553,0.6839,0.0041,0.9062,0.0139,19.6968,55.0589,0.0775,1.0349,4.9646,0.062,200.9677,21.929,12.253,1349.3451,0.0019,59.8509,0.2431,-0.0209,52.1534,66.498,23.1869,0.0595,0.009,4.6827,25.3682,4.5476,0.7569,-0.0127,144.1992,0.0289,0.0035,0.0655,40.593,7.116,0.7013,0.0009,50.4965,0.0022,5.7516,4.4301,6.33,-0.0006,0.0323,0.0328,10.039,0.0069,0
-0.0828,129.1732,0.8929,0.0044,0.0572,1.4077,0.0035,0.0109,0.0268,8.8154,1.234,0.3681,45.9087,0.0112,0.0,15.2521,0.7254,11.11,1.0,0.0779,0.0006,1.9,28.8473,1.6230700076511093,3.0904,0.0001,37.3444,5.1202,0.0,0.0003,23.435,0.1283,6.58,5.6553,33.001,0.1118,20.677,0.0215,4.0863,-0.0801,0.2146,0.0927,0.001,5.233,2.4157,6.209,34.7509,0.0027,5.1071,0.0,2.3948,5.33,5.517,320.8731,0.0432,0.0973,0.0588,8.74,0.0458,0.038,0.0486,2774.0,0.0304,2.0938,0.1221,0.0117,0.6515,-0.0054,0.0127,-882.0,2.6794,4.443,57.746537184391734,23.161,704.0,-0.0217,1.7375,-0.0316,1.7375,0.0211,0.0158,0.0064,1.039630298393267,-0.0565,0.0913,1.3107,0.0,0.0,12.8364,0.036,0.3503,-3404.75,0.0002,427.1889,2.8096,18.8631,4.2595,-0.0971,0.3867,1.809,2.6778,79.1021,143.3273,1.5296,0.053,0.7153,0.362,0.106,2.0765,0.0125,0.126,79.42,4.1484,22.5239,35.5113,94.0821,0.0336,1716.0996,313.0976,19.8827,0.0,0.0034,0.3041,7.0678,5.8848,82.3918,16.74,0.9744,0.27668798775822495,1.6238,0.1007,3.5599,0.0078,-0.0001,0.2345,0.126,0.0038,0.0,305.0195,1.6875,0.0272,0.005,1.6711,27.1636,4.4656,1.1106,1277.7342,-0.0032,18.4097,0.6428,0.0,79.4,18.9946,51.6489,0.2,17.0572,3.3709,349.2514,411.5326,0.0403,0.0451,0.0746,0.5036574598316756,0.099,0.0,0.0066,0.2067,1.498,1322.0,237.7351,4.4067,0.0009,5.559,133.65,0.3383,565.5117,1.886,0.0046,1.7248,-0.0183,21.0164,4.2411,423.5015,15.668,0.0422,7.4124,18.97,0.6632564651874522,125.3065,0.0023,326.111,0.5065,2.1365,76.3325,4.56,31.4495,0.0339,0.0082,0.0903,0.0015,10.44,0.0892,81.106,49.4045,0.7259,0.0076,0.9043,0.0103,19.6218,65.0574,0.2394,0.7447,7.703873527161439,0.0389,66.6486,23.6219,13.693,1551.6947,0.0005,124.4839,0.3535,-0.0322,41.5227,53.602,314.5125,0.0688,0.0127,1.6427,13.1981,9.14,0.7569,-0.0159,94.5242,0.0323,0.0036,0.0298,11.7468,7.116,0.7013,0.0009,35.7669,0.0017,5.7516,1.7951,5.33,0.0,0.0554,0.0949,14.6325,0.0082,0
-0.0033,168.4358,0.6635,0.0028,0.1575,1.9355,0.0031,0.0085,0.0061,11.3245,1.1234,0.0609,10.115,0.0098,0.0,47.6555,0.6221,4.62,1.9,0.0247,0.0007,1.8,30.4886,2.2984,4.867,-0.0001,79.1667,5.6383,0.0001,0.0002,29.751,0.1281,6.01,3.6765,21.8333,0.0537,78.7204,0.0668,1.7119,-0.0358,0.1697,0.1187,-0.0009,7.6088,2.342,6.9338,19.3641,0.0022,5.8811,0.0,2.7771,6.07,11.494,302.9366,0.0266,0.0673,0.049,9.04,0.0341,0.0371,0.0604,1269.0,0.0232,2.0918,0.0962,0.0376,2.4224,-0.0045,0.0195,-464.75,1.8189,4.5063,110.6969,42.613,4085.0,-0.0314,2.0137,-0.0694,2.0137,0.0178,0.0134,0.0209,1.2371,0.3085,0.1049,0.6039,268.2119,0.0,9.4982,0.097,0.364,-5189.25,0.0002,377.4245,2.7623,28.8666,4.5926,-0.0763,0.2929,1.9182,2.9881,58.6429,23.3511,1.2043,0.2114,0.6922,0.315,0.114,2.6603,-0.0618,0.178,79.06,5.3322,16.1119,38.1575,754.1985,0.0132,1230.3999,0.0,68.4284,0.0,0.0033,0.8241,10.3256,5.5788,75.7131,12.96,0.9933,0.5204,1.0715,0.0468,2.4997,0.0419,0.0,0.1104,0.1742,0.0045,0.0,1860.5932,2.8938,0.0247,0.0044,2.2912,30.5018,10.6658,0.8037,580.7216,-0.1149,23.2195,0.4223,0.0,97.5,15.8994,35.957,0.49,8.1753,1.8127,293.7166,0.0,0.01,0.0324,0.0952,0.714,0.0729,0.0,0.0251,0.187,1.6279,894.0,178.3524,4.0783,0.0006,8.441,110.9111,0.6325,378.284,3.313,0.0034,2.4132,-0.0162,24.2061,7.0522,418.3924,28.2725,0.077,13.7916,16.12,1.3694,156.2135,0.0028,392.708,0.6278,2.0467,37.8314,5.6957,21.1516,0.0436,-0.0038,0.0572,0.001,14.07,0.0745,61.5385,67.1906,0.5659,0.0029,0.8607,0.0131,19.9005,121.8481,0.1358,1.0271,4.4968,0.0114,220.0616,15.5478,7.418,1622.3514,0.0021,79.1407,0.3576,0.0011,63.907,92.255,273.05,0.0413,0.0131,5.5839,23.9927,3.8914,0.2365,-0.0152,120.4922,0.0361,0.0043,0.118,39.2586,7.116,1.2482,0.0011,48.6883,0.0014,8.5967,4.7984,6.07,-0.0302,0.0447,0.0189,15.2689,0.0067,0
-0.0796,0.0,0.6371,0.0068,0.1539,2.1479,0.0031,0.0079,0.0166,11.7188,1.8506,0.0891,24.1391,0.0098,0.0,25.0115,0.6825,3.36,2.5,0.1047,0.0007,3.1,34.6472,2.1479,5.4062,-0.0001,137.1951,4.1607,-0.0001,0.0004,23.794,0.1725,9.84,5.8347,21.2832,0.0453,37.8749,0.0859,1.5174,-0.0054,0.1788,0.049,0.0017,6.8647,2.3944,7.1378,31.2932,0.0016,7.7588,0.0,2.6606,8.9,10.0369,772.619,0.0591,0.1478,0.0649,8.27,0.0666,0.0388,0.0736,1790.0,0.0257,3.3769,0.091,0.0267,1.6743,-0.0061,0.0218,-831.5,2.3722,4.1391,39.0201,71.412,1424.0,-0.0581,2.4386,-0.0284,2.4386,0.0307,0.0182,0.0151,0.883,-0.1848,0.1091,0.8424,0.0,800.0,2.5827,0.136,0.3782,-3759.75,0.0002,84.41,2.4886,19.7701,2.0991,-0.1478,0.2747,1.7855,3.5105,38.5669,23.3511,1.016,0.2913,0.9871,0.1937,0.119,1.7437,-0.0592,0.12,65.34,6.8455,17.7261,4.9742,131.6153,0.0404,1071.6001,0.0,43.3916,0.0,0.0053,0.4409,10.3893,6.1702,108.4071,15.51,0.8893,0.1538,1.7006,0.1519,6.8362,0.0419,-0.0001,0.1143,0.0999,0.0053,0.0,609.3797,2.5395,0.0217,0.0046,2.0025,20.0445,4.4969,1.5588,746.7934,0.1276,25.2959,1.2016,0.0,107.2,14.6024,38.6256,0.6,4.4981,5.8734,492.9432,0.0,0.0159,0.0204,0.0993,0.8339,0.0799,0.0,0.0272,0.2019,2.2704,820.0,161.1653,8.3284,0.0006,4.712,141.1972,0.7446,306.6656,3.102,0.0029,1.6498,0.0084,58.0929,6.6222,226.1082,20.8582,0.0401,18.179,18.11,0.3446,94.5033,0.0033,558.185,0.606,3.6718,65.9004,3.5995,31.3971,0.0233,0.0003,0.0555,0.002,12.11,0.0695,111.7043,178.4338,0.9307,0.0036,0.906,0.0078,23.7858,54.6523,0.1453,1.0358,8.9499,0.0542,228.2032,15.2296,24.113,960.8486,0.0029,104.7831,0.2547,-0.0121,344.597,59.247,215.2736,-0.0654,0.0119,2.9535,31.4,3.9329,0.1419,-0.0073,158.0936,0.0391,0.0034,0.0895,32.8864,7.116,1.2397,0.0013,28.274,0.0009,11.4437,6.8077,8.9,-0.0046,0.0358,0.0487,10.6375,0.0085,1
